Tiempo (mseg)	Length 	Destinos
21143789	28	60223249107
21143818	28	60223249107
21143847	28	123511960
21143847	28	60223249107
21144013	28	60223249107
21144140	28	22121477134
21144179	28	601122110
21144257	28	22121477134
21144277	28	22121477134
21144306	28	22121477134
21144335	28	22121477134
21144394	28	124131220106
21144619	28	601318386
21144638	28	601318386
21144638	46	22121477134
21144638	46	60223249107
21144667	28	601318386
21144697	28	601318386
21144726	28	601318386
21144853	28	22121477134
21144882	28	22121477134
21144912	28	22121477134
21144931	28	22121477134
21145048	28	22121477134
21145048	28	2223940182
21145068	28	2223940182
21145068	40	2223940182
21145068	42	2223940182
21145068	314	2223940182
21145097	28	8412304
21145234	28	193205213188
21145400	28	60223249107
21145566	28	220249133176
21145761	28	19320521332
21145937	28	22121477134
21146289	28	22121477134
21146396	28	22121477134
21146416	28	22121477134
21146455	28	22121477134
21146494	28	22121477134
21146562	28	6021623610
21146689	28	6021623610
21146806	28	6021623610
21146845	48	22121477134
21146845	42	60223249107
21146845	42	1942916946
21146845	42	220249133176
21146845	42	123511960
21146845	42	1171219141
21146845	42	1249224164
21146845	42	6021623610
21146845	42	601122110
21146845	42	583913102
21146845	42	2217748
21146845	42	19320521332
21146845	42	5814230222
21147128	28	22121477134
21147138	986	5910973241
21147158	28	22121477134
21147158	28	6021623610
21147197	28	123511960
21147216	28	58426458
21147324	60	121256941
21147490	42	1169236154
21147490	28	6021623610
21147568	28	121256941
21147568	40	121256941
21147568	42	121256941
21147568	314	121256941
21147792	28	220249133176
21148027	28	8412304
21148134	48	2223940182
21148349	28	58426458
21148515	28	22121477134
21148544	28	582524119
21148691	28	58426458
21148691	28	60223249107
21148730	28	60223249107
21148789	28	5910973241
21148818	48	60223249107
21148857	28	60223249107
21148886	28	60223249107
21148964	48	60223249107
21149042	42	601122110
21149130	28	12118622743
21149394	28	22121477134
21149619	28	2211316191
21149794	42	22121477134
21149794	42	601318386
21149794	42	12312254215
21149794	42	12118622743
21149794	42	5910973241
21149794	42	58426458
21149794	42	1169236154
21149794	42	6031198140
21150009	28	22121477134
21150078	28	22121477134
21150078	28	12312254215
21150126	28	22121477134
21150146	28	22121477134
21150253	28	60223249107
21150351	28	22123824103
21150400	28	22121477134
21150507	28	22121477134
21150527	28	220249133176
21150527	28	22121477134
21150527	28	12413313982
21150556	76	1301929146
21150625	28	601318386
21150761	28	601318386
21150800	28	601318386
21150830	28	601318386
21150859	28	22121477134
21150859	28	601318386
21150898	52	12321971101
21150898	28	601318386
21150898	46	22121477134
21150927	28	22121477134
21150957	28	22121477134
21150986	28	22121477134
21151181	28	1526624877
21151386	28	22121477134
21151416	28	22121477134
21151435	28	22121477134
21151494	28	22121477134
21151523	28	22121477134
21151552	28	22121477134
21151689	28	6021623610
21151708	28	12118622743
21152255	28	123511960
21152275	28	6031198140
21152431	68	22121477134
21152431	42	60223249107
21152431	42	193205213188
21152431	42	1942916946
21152431	42	1249224164
21152431	42	6021623610
21152431	42	2188249158
21152431	42	22123824103
21152539	76	1942916946
21152705	28	123511960
21152832	28	58426458
21152880	28	22121477134
21152910	28	22121477134
21152939	28	22121477134
21152958	28	22121477134
21152988	28	22121477134
21153017	28	22121477134
21153378	28	22121477134
21153437	42	601122110
21153437	28	2188249158
21153457	28	2223940182
21153623	28	60223249107
21153691	28	60223249107
21153720	28	60223249107
21153750	28	601318386
21153750	28	60223249107
21153798	28	60223249107
21153847	28	2223940182
21153847	28	60223249107
21153847	1320	2223940182
21153847	1320	2223940182
21153896	28	60223249107
21153896	1320	2223940182
21154003	1320	2223940182
21154111	1320	2223940182
21154111	46	22121477134
21154121	48	22121477134
21154121	1320	2223940182
21154228	1320	2223940182
21154365	28	582524119
21154492	1248	1249224164
21154492	1320	1249224164
21154492	28	22121477134
21154492	28	22239193234
21154960	42	220249133176
21155126	28	121256941
21155175	28	60223249107
21155205	28	22121477134
21155234	28	22121477134
21155253	28	22121477134
21155390	28	1171219141
21155878	28	1169236154
21155927	72	2111523638
21155927	28	22121477134
21156152	28	58426458
21156386	20	2111523638
21156650	28	22121477134
21156699	60	5814230222
21156699	28	22121477134
21156699	28	22123824103
21156738	28	22121477134
21156738	28	2188249158
21156767	28	22121477134
21156787	80	22213313851
21156787	28	601318386
21156787	28	81182191212
21156826	28	601318386
21156855	48	601318386
21156894	28	22121477134
21156923	28	601318386
21156953	28	22121477134
21156953	28	1942916945
21156953	28	22239193234
21157041	28	220249133176
21157119	28	22121477134
21157324	28	22121477134
21157539	28	22121477134
21157597	28	22121477134
21157626	28	22121477134
21157626	76	60223249107
21157626	52	2211316191
21157626	20	5910973241
21157861	28	22121477134
21157900	28	22121477134
21157929	48	22121477134
21157949	42	1526624877
21157949	42	1942916946
21157949	42	12313156133
21157958	42	1171219141
21157958	42	1249224164
21157958	42	1942916945
21157958	42	6021623610
21157958	42	81182191212
21157958	42	22239193234
21157958	42	601122110
21157958	42	583913102
21157958	42	58426458
21157958	42	124131220106
21157958	42	1169236154
21157958	42	796437181
21157958	42	5814230222
21157958	42	2211316191
21157958	42	2223940182
21157958	28	22121477134
21157958	28	8412304
21158007	28	22121477134
21158027	28	22121477134
21158027	28	1526624877
21158427	28	796437181
21158613	28	60223249107
21158642	28	6021623610
21158642	28	60223249107
21158671	28	60223249107
21158720	76	58426458
21158720	48	60223249107
21158759	28	6021623610
21158808	28	124131220106
21158867	42	2217748
21158867	28	6021623610
21158925	28	22121477134
21158945	28	6021623610
21158964	28	22121477134
21159023	28	2217748
21159140	28	582524119
21159384	28	6021623610
21159423	28	193205213188
21159472	28	22121477134
21159472	28	19320521332
21159501	28	22121477134
21159541	28	6021623610
21159570	28	22121477134
21159589	28	22121477134
21159609	28	6021623610
21159628	28	22121477134
21159658	28	22121477134
21159814	60	22213313851
21159814	28	601122110
21159853	28	121256941
21159882	28	22121477134
21160156	42	220249133176
21160156	42	123511960
21160156	42	12413313982
21160156	42	2217748
21160156	42	19320521332
21160244	28	8412304
21160312	28	12312254215
21160458	1082	583913102
21160478	28	12118622743
21160761	52	2211316191
21161103	28	1942916946
21161425	60	19320521332
21161552	28	121256941
21161611	28	2188249158
21162011	80	22213313851
21162041	28	6031198140
21162167	88	22123824103
21162324	28	12413313982
21162412	28	601318386
21162558	28	1171219141
21162773	46	22121477134
21162802	1320	2223940182
21162861	28	22121477134
21162861	615	2223940182
21162900	28	22121477134
21163007	958	1942916946
21163164	28	2211316191
21163359	28	6021623610
21163447	46	22121477134
21163583	42	6021623610
21163593	1320	2223940182
21164365	28	2217748
21164648	28	601318386
21164677	1320	2223940182
21164746	702	2223940182
21164804	28	2223940182
21164921	28	58426458
21165000	28	5814230222
21165000	46	601318386
21165097	28	8412304
21165185	42	5814230222
21165185	60	22213313851
21165185	28	601318386
21165185	1320	2223940182
21165253	28	601318386
21165390	28	2223940182
21165390	28	601318386
21165419	28	601318386
21165488	28	12118622743
21165722	28	1169236154
21165722	1320	2223940182
21165800	28	22213313851
21165800	658	2223940182
21165888	40	22213313851
21165888	42	22213313851
21165888	314	22213313851
21165888	28	22121477134
21165947	28	60223249107
21166025	28	22121477134
21166025	28	60223249107
21166064	28	22121477134
21166064	28	60223249107
21166083	28	60223249107
21166083	42	12312254215
21166083	42	1942916946
21166083	42	12313156133
21166083	42	1249224164
21166083	42	1942916945
21166083	42	6021623610
21166103	28	60223249107
21166132	28	60223249107
21166162	28	60223249107
21166191	28	12312254215
21166191	28	2217748
21166250	28	22121477134
21166542	28	22121477134
21166572	28	22121477134
21166572	42	2223940182
21166572	1320	2223940182
21166601	28	22121477134
21166640	28	22121477134
21166660	28	220249133176
21166660	28	22121477134
21166718	28	796437181
21166826	52	2211316191
21167138	42	124131220106
21167509	28	12118622743
21167578	28	22121477134
21167607	28	22121477134
21167636	28	22121477134
21167666	48	22121477134
21167685	28	22121477134
21168183	28	22121477134
21168232	28	22121477134
21168291	28	124131220106
21168408	28	22121477134
21168466	28	22121477134
21168535	28	22121477134
21168554	48	22121477134
21168554	42	60223249107
21168554	42	193205213188
21168554	42	1942916946
21168554	42	12313156133
21168554	42	220249133176
21168564	42	1249224164
21168564	42	1942916945
21168564	42	6021623610
21168564	42	583913102
21168564	42	796437181
21168564	42	5814230222
21168564	42	2223940182
21168583	28	22121477134
21168613	28	22121477134
21168740	28	22121477134
21168828	48	22121477134
21169248	76	22123824103
21169443	28	1171219141
21169785	600	2223940182
21169853	28	12413313982
21169892	28	6021623610
21169892	28	1942916946
21170058	28	6021623610
21170078	28	6021623610
21170234	28	6021623610
21170234	42	8412304
21170234	42	1526624877
21170234	42	81182191212
21170234	42	22239193234
21170234	42	2188249158
21170234	42	58426458
21170234	42	124131220106
21170234	42	6031198140
21170234	42	2211316191
21170292	148	583913102
21170332	28	6021623610
21170390	28	12313156133
21170468	28	6021623610
21170517	28	2217748
21170722	28	6021623610
21170751	28	6021623610
21170751	28	60223249107
21170820	28	19320521332
21170869	28	22121477134
21170869	28	1169236154
21171289	60	22213313851
21171582	28	220249133176
21171582	28	193205213188
21171728	28	123511960
21172099	28	1526624877
21172138	1320	2223940182
21172138	1320	2223940182
21172158	28	6031198140
21172158	1320	2223940182
21172373	28	601318386
21172373	1198	2223940182
21172802	42	1169236154
21172929	28	601318386
21173017	48	601318386
21173037	28	601318386
21173056	28	601318386
21173076	28	60223249107
21173105	28	220249133176
21173164	28	60223249107
21173193	28	22123824103
21173193	28	60223249107
21173417	28	5814230222
21173417	80	6028180254
21173564	28	60223249107
21173603	28	60223249107
21173632	80	6028180254
21173632	48	60223249107
21173818	28	12312254215
21173837	28	2188249158
21173955	1320	2223940182
21174150	28	81182191212
21174267	48	22123824103
21174365	48	58426458
21174560	28	1942916945
21174638	42	22123824103
21174697	28	22213313851
21174736	28	12413313982
21174746	388	2223940182
21174775	28	22121477134
21174775	1320	2223940182
21174882	28	22121477134
21174882	28	582524119
21174882	28	796437181
21174990	42	22213313851
21174990	60	2211316191
21175078	28	6021623610
21175078	1068	2223940182
21175488	28	22121477134
21175947	46	22121477134
21176083	28	22239193234
21176113	28	2217748
21176152	28	22121477134
21176210	42	583913102
21176210	28	220249133176
21176210	28	8412304
21176416	28	22121477134
21176484	48	22121477134
21176484	1320	2223940182
21176513	60	6028180254
21176513	28	22121477134
21176513	28	1526624877
21176582	28	22121477134
21176611	28	22121477134
21176689	60	6028180254
21176689	28	22121477134
21176689	28	6021623610
21176718	48	22121477134
21176718	1126	2223940182
21176787	28	22121477134
21176816	48	22121477134
21177031	42	12313156133
21177431	28	22121477134
21177500	28	22121477134
21177519	28	22121477134
21177519	42	12313156133
21177519	42	123511960
21177548	42	1249224164
21177548	42	12118622743
21177548	42	6021623610
21177548	42	12413313982
21177548	42	22123824103
21177548	42	19320521332
21177548	28	22121477134
21177558	28	22121477134
21177578	28	22121477134
21177656	28	6021623610
21178232	28	1171219141
21178310	28	22123824103
21178525	42	2223940182
21178525	1320	2223940182
21178623	28	123511960
21178867	52	2211316191
21178925	28	22121477134
21179003	28	1942916946
21179140	46	22121477134
21179355	28	6021623610
21179443	28	1942916946
21179619	28	60223249107
21179677	28	60223249107
21179765	28	220249133176
21179892	28	60223249107
21179921	28	60223249107
21180039	28	60223249107
21180068	28	60223249107
21180205	28	81182191212
21180283	28	124131220106
21180527	42	12312254215
21180527	42	220249133176
21180527	42	583913102
21180527	42	5814230222
21180527	42	22213313851
21180605	28	12118622743
21180605	28	22239193234
21180644	28	601318386
21180664	28	601318386
21180800	28	1169236154
21180898	28	12118622743
21181210	28	6021623610
21181337	28	123511960
21181542	1320	2223940182
21181572	696	2223940182
21181738	28	58426458
21181865	28	12312254215
21182265	28	6028180254
21182373	40	6028180254
21182373	42	6028180254
21182373	314	6028180254
21182626	1320	2223940182
21182802	60	6028180254
21182802	1320	2223940182
21183203	28	22121477134
21183242	60	22213313851
21183320	28	12413313982
21183320	28	1526624877
21183437	28	1942916946
21183476	28	2211316191
21183691	1320	2223940182
21183798	546	2223940182
21183906	28	22121477134
21184013	28	22121477134
21184121	28	58426458
21184160	28	8412304
21184199	28	22121477134
21184199	598	2223940182
21184257	28	22121477134
21184316	28	22121477134
21184316	28	2188249158
21184462	28	1171219141
21184716	28	19320521332
21184814	28	12118622743
21184912	28	22121477134
21184941	28	22121477134
21184980	28	22121477134
21184980	1014	12313156133
21185009	28	22121477134
21185087	28	22121477134
21185107	28	22121477134
21185107	1320	2223940182
21185429	1320	2223940182
21185537	28	22121477134
21185585	28	60223249107
21185615	28	60223249107
21185644	28	22121477134
21185673	28	60223249107
21185693	28	22121477134
21185722	28	60223249107
21185742	178	58426458
21185742	28	22121477134
21185771	28	22121477134
21185810	28	22121477134
21185810	28	60223249107
21185810	42	193205213188
21185810	42	1526624877
21185810	42	12313156133
21185810	42	1249224164
21185810	42	1942916945
21185810	42	6021623610
21185810	42	81182191212
21185810	42	22239193234
21185810	42	58426458
21185810	42	124131220106
21185810	42	796437181
21185849	28	22121477134
21185917	76	220249133176
21185917	28	796437181
21186201	28	22121477134
21186240	28	22121477134
21186308	28	22121477134
21186660	1320	2223940182
21186660	42	2223940182
21186660	1320	2223940182
21186757	28	12413313982
21186757	1320	2223940182
21186865	1320	2223940182
21186865	46	22121477134
21186953	28	22121477134
21186992	28	193205213188
21186992	28	22123824103
21187011	28	12312254215
21187041	28	1942916945
21187119	28	22213313851
21187236	28	601318386
21187724	108	583913102
21187890	28	81182191212
21187890	28	2211316191
21188085	28	81182191212
21188310	28	58426458
21189130	42	2223940182
21189150	1320	2223940182
21189160	28	1526624877
21189160	1320	2223940182
21189326	28	2223940182
21189394	28	220249133176
21189443	28	220249133176
21189550	20	1252201738
21189580	28	2217748
21189658	28	6028180254
21189697	28	12118622743
